age,age_range,gender,income,became_member_on,days_as_member,total_completed,total_viewed,total_received,percent_completed,total_spent,avg_spent,num_transactions,completed_bogo,num_bogos,bogo_percent_completed,completed_discount,num_discounts,discount_percent_completed,cluster
71,70-79,M,43000.0,2018-03-01,153,0,2,3,0.0,12.97,4.323333333333333,3,1,2,0.5,1,1,1.0,2
69,60-69,F,61000.0,2015-10-09,1027,2,3,3,0.6666666666666666,210.47000000000003,16.19,13,1,3,0.3333333333333333,1,3,0.3333333333333333,0
59,50-59,F,80000.0,2016-01-29,915,4,3,4,1.0,149.36,21.33714285714285,7,2,8,0.25,1,3,0.3333333333333333,0
76,70-79,F,103000.0,2017-10-28,277,0,4,5,0.0,0.0,,0,3,6,0.5,1,1,1.0,2
48,40-49,M,52000.0,2018-05-11,82,0,3,4,0.0,21.15,2.64375,8,1,4,0.25,2,3,0.6666666666666666,2
54,50-59,F,93000.0,2017-09-28,307,2,1,4,0.5,80.08,26.69333333333333,3,2,5,0.4,1,1,1.0,2
41,40-49,M,72000.0,2018-01-23,190,2,3,6,0.3333333333333333,33.66,3.74,9,2,3,0.6666666666666666,2,7,0.2857142857142857,1
54,50-59,M,45000.0,2017-07-28,369,0,3,4,0.0,28.78,4.111428571428571,7,1,4,0.25,1,1,1.0,2
50,50-59,M,84000.0,2014-09-19,1412,3,4,4,0.75,116.38,19.396666666666665,6,1,6,0.1666666666666666,1,3,0.3333333333333333,1
65,60-69,F,43000.0,2016-01-17,927,2,3,5,0.4,484.62,34.61571428571428,14,1,3,0.3333333333333333,1,3,0.3333333333333333,0
64,60-69,F,95000.0,2016-06-21,771,3,4,4,0.75,372.36,24.824,15,1,3,0.3333333333333333,2,6,0.3333333333333333,0
52,50-59,M,67000.0,2014-07-09,1484,4,4,5,0.8,76.59,12.765,6,3,10,0.3,1,3,0.3333333333333333,0
47,40-49,M,51000.0,2017-01-08,570,3,5,5,0.6,111.61,10.146363636363636,11,2,5,0.4,2,6,0.3333333333333333,1
62,60-69,M,65000.0,2018-01-25,188,1,4,4,0.25,34.15,17.075,2,2,7,0.2857142857142857,1,2,0.5,2
63,60-69,F,83000.0,2016-02-16,897,2,4,5,0.4,107.34,21.468,5,1,7,0.1428571428571428,1,3,0.3333333333333333,0
48,40-49,F,42000.0,2016-02-09,904,3,3,4,0.75,163.98,12.613846153846152,13,1,3,0.3333333333333333,1,6,0.1666666666666666,0
63,60-69,F,115000.0,2017-04-29,459,3,3,3,1.0,170.53000000000003,24.361428571428576,7,2,6,0.3333333333333333,1,3,0.3333333333333333,0
48,40-49,F,38000.0,2016-04-02,851,4,2,4,1.0,134.82000000000002,8.988000000000001,15,1,6,0.1666666666666666,2,4,0.5,0
69,60-69,F,66000.0,2017-10-22,283,0,4,4,0.0,0.0,,0,2,4,0.5,1,2,0.5,2
42,40-49,M,68000.0,2017-12-10,234,1,4,4,0.25,112.01,18.668333333333333,6,1,5,0.2,0,0,0.0,3
25,20-29,M,35000.0,2017-11-19,255,2,4,4,0.5,33.29,2.560769230769231,13,1,2,0.5,2,8,0.25,1
68,60-69,F,95000.0,2018-06-18,44,0,5,5,0.0,25.07,25.07,1,1,4,0.25,2,4,0.5,2
65,60-69,M,60000.0,2018-05-02,91,3,4,5,0.6,621.52,51.79333333333333,12,1,3,0.3333333333333333,2,7,0.2857142857142857,1
45,40-49,M,36000.0,2018-03-01,153,0,2,4,0.0,10.1,2.5250000000000004,4,1,1,1.0,2,3,0.6666666666666666,2
82,80+,F,74000.0,2018-07-10,22,2,3,4,0.5,73.14,24.38,3,2,5,0.4,2,4,0.5,0
85,80+,M,60000.0,2016-06-25,767,4,4,6,0.6666666666666666,70.05,3.6868421052631577,19,2,6,0.3333333333333333,3,8,0.375,0
83,80+,M,70000.0,2018-01-04,209,0,4,6,0.0,13.4,6.7,2,4,7,0.5714285714285714,0,0,0.0,3
76,70-79,F,38000.0,2018-02-18,164,1,4,4,0.25,25.52,2.835555555555556,9,2,4,0.5,1,3,0.3333333333333333,0
52,50-59,F,33000.0,2017-01-23,555,2,5,6,0.3333333333333333,124.38,9.567692307692308,13,0,0,0.5,2,5,0.4,0
67,60-69,M,52000.0,2018-01-20,193,0,4,5,0.0,37.27,18.635,2,2,4,0.5,2,3,0.6666666666666666,2
51,50-59,M,74000.0,2018-03-05,149,0,2,3,0.0,17.74,3.548,5,0,0,0.5,1,1,1.0,2
69,60-69,F,56000.0,2015-12-02,973,3,4,4,0.75,104.82,14.974285714285717,7,1,3,0.3333333333333333,1,6,0.1666666666666666,0
50,50-59,M,51000.0,2018-07-19,13,0,2,3,0.0,23.78,2.642222222222222,9,2,3,0.6666666666666666,0,0,0.0,3
42,40-49,F,46000.0,2018-02-03,179,1,3,5,0.2,20.94,2.991428571428571,7,2,5,0.4,0,0,0.0,3
60,60-69,M,97000.0,2017-12-05,239,3,4,5,0.6,88.15,22.0375,4,0,0,0.4,3,12,0.25,0
61,60-69,M,64000.0,2015-10-29,1007,1,2,4,0.25,51.43000000000001,3.428666666666667,15,1,2,0.5,2,4,0.5,1
75,70-79,F,57000.0,2018-01-06,207,4,4,5,0.8,178.28,14.856666666666667,12,2,5,0.4,3,8,0.375,0
31,30-39,F,71000.0,2018-04-05,118,0,5,6,0.0,17.93,3.586,5,2,10,0.2,1,1,1.0,2
26,20-29,M,42000.0,2018-07-21,11,0,3,4,0.0,6.87,1.374,5,2,6,0.3333333333333333,0,0,0.0,3
50,50-59,F,63000.0,2017-11-23,251,0,2,5,0.0,29.66,2.6963636363636363,11,1,2,0.5,1,1,1.0,2
53,50-59,M,53000.0,2017-04-03,485,0,2,2,0.0,93.90999999999998,11.738749999999998,8,0,0,0.5,0,0,0.0,3
62,60-69,F,77000.0,2016-05-31,792,1,2,3,0.3333333333333333,41.96,20.98,2,0,0,0.5,1,2,0.5,2
59,50-59,F,55000.0,2015-08-29,1068,2,2,2,1.0,151.29999999999998,13.754545454545452,11,0,0,0.5,2,6,0.3333333333333333,0
31,30-39,M,53000.0,2018-06-01,61,0,3,4,0.0,20.380000000000003,4.0760000000000005,5,1,4,0.25,2,3,0.6666666666666666,2
45,40-49,M,52000.0,2018-05-05,88,2,5,5,0.4,30.3,2.7545454545454544,11,2,4,0.5,2,6,0.3333333333333333,1
86,80+,F,70000.0,2017-11-05,269,4,4,5,0.8,176.04999999999998,17.604999999999997,10,1,6,0.1666666666666666,2,5,0.4,0
29,20-29,F,53000.0,2018-06-20,42,0,3,5,0.0,21.26,4.252000000000001,5,1,2,0.5,2,2,1.0,2
43,40-49,M,43000.0,2017-08-13,353,0,3,4,0.0,22.51,3.2157142857142853,7,1,3,0.3333333333333333,1,2,0.5,2
69,60-69,M,51000.0,2016-09-30,670,4,4,5,0.8,162.69,11.620714285714286,14,3,12,0.25,0,0,0.0,0
52,50-59,M,41000.0,2017-08-16,350,2,5,5,0.4,89.15,8.915000000000001,10,2,7,0.2857142857142857,1,3,0.3333333333333333,0
52,50-59,F,51000.0,2016-05-29,794,3,5,5,0.6,244.53,12.226499999999998,20,0,0,0.2857142857142857,1,9,0.1111111111111111,0
56,50-59,M,41000.0,2018-07-07,25,0,1,3,0.0,3.45,1.15,3,0,0,0.2857142857142857,2,2,1.0,2
56,50-59,M,33000.0,2018-07-14,18,0,3,4,0.0,13.34,2.668,5,2,4,0.5,1,1,1.0,2
68,60-69,M,119000.0,2017-06-03,424,1,2,3,0.3333333333333333,103.51,25.8775,4,1,3,0.3333333333333333,1,2,0.5,1
69,60-69,M,46000.0,2017-03-24,495,1,2,2,0.5,120.21,9.246923076923078,13,1,3,0.3333333333333333,1,2,0.5,2
61,60-69,M,94000.0,2018-06-12,50,2,5,5,0.4,92.02,30.673333333333336,3,2,5,0.4,2,7,0.2857142857142857,2
71,70-79,F,63000.0,2018-02-11,171,0,6,6,0.0,0.0,,0,1,2,0.5,4,8,0.5,2
78,70-79,M,52000.0,2018-03-19,135,1,4,4,0.25,47.07,9.414,5,1,4,0.25,1,5,0.2,1
22,20-29,F,72000.0,2017-11-16,258,2,3,4,0.5,26.74,4.456666666666666,6,1,3,0.3333333333333333,2,6,0.3333333333333333,0
65,60-69,M,33000.0,2015-10-16,1020,0,4,6,0.0,24.96,1.664,15,2,4,0.5,2,2,1.0,1
60,60-69,F,80000.0,2016-07-26,736,5,3,5,1.0,196.22,21.802222222222223,9,1,6,0.1666666666666666,2,7,0.2857142857142857,0
59,50-59,M,71000.0,2018-01-11,202,3,3,6,0.5,75.31,18.8275,4,3,7,0.4285714285714285,1,3,0.3333333333333333,2
55,50-59,F,109000.0,2016-07-22,740,4,2,4,1.0,142.82999999999998,23.805,6,1,3,0.3333333333333333,3,7,0.4285714285714285,0
64,60-69,M,67000.0,2017-11-18,256,1,2,5,0.2,10.18,2.5450000000000004,4,1,1,1.0,2,5,0.4,2
63,60-69,M,53000.0,2017-09-17,318,4,5,5,0.8,137.75,15.305555555555555,9,2,9,0.2222222222222222,2,5,0.4,0
46,40-49,M,72000.0,2016-09-14,686,3,3,4,0.75,48.89,3.492142857142857,14,1,2,0.5,2,8,0.25,0
52,50-59,F,85000.0,2016-04-08,845,3,2,4,0.75,139.92,23.32,6,1,2,0.5,2,6,0.3333333333333333,0
59,50-59,M,70000.0,2017-06-04,423,1,2,4,0.25,16.07,16.07,1,2,4,0.5,1,2,0.5,2
50,50-59,F,87000.0,2014-11-12,1358,2,3,3,0.6666666666666666,122.49,24.498,5,2,6,0.3333333333333333,0,0,0.0,3
70,70-79,M,64000.0,2016-03-20,864,4,3,4,1.0,230.21,17.70846153846154,13,3,9,0.3333333333333333,1,2,0.5,0
61,60-69,F,61000.0,2017-09-26,309,4,5,5,0.8,251.76999999999995,14.809999999999995,17,3,11,0.2727272727272727,1,3,0.3333333333333333,0
55,50-59,F,82000.0,2018-04-19,104,1,4,4,0.25,70.47999999999999,23.49333333333333,3,1,2,0.5,1,3,0.3333333333333333,2
75,70-79,F,78000.0,2017-12-06,238,3,5,5,0.6,83.72,20.93,4,2,5,0.4,3,8,0.375,0
50,50-59,F,62000.0,2017-03-28,491,1,3,3,0.3333333333333333,149.92,14.992,10,0,0,0.4,1,3,0.3333333333333333,2
20,20-29,M,43000.0,2016-01-02,942,3,3,4,0.75,151.82999999999998,11.679230769230768,13,2,6,0.3333333333333333,1,2,0.5,0
62,60-69,M,94000.0,2016-08-02,729,2,4,4,0.5,57.35,28.675,2,0,0,0.3333333333333333,2,8,0.25,1
65,60-69,M,88000.0,2017-12-17,227,5,5,5,1.0,144.32,20.617142857142856,7,2,12,0.1666666666666666,1,3,0.3333333333333333,0
51,50-59,M,80000.0,2017-11-11,263,3,5,5,0.6,180.52,20.057777777777776,9,0,0,0.1666666666666666,2,9,0.2222222222222222,0
67,60-69,F,76000.0,2017-12-11,233,2,3,3,0.6666666666666666,116.57,23.314,5,1,3,0.3333333333333333,2,5,0.4,0
67,60-69,M,38000.0,2016-07-22,740,0,0,4,0.0,11.25,2.25,5,0,0,0.3333333333333333,2,4,0.5,2
27,20-29,F,73000.0,2017-11-17,257,4,4,5,0.8,308.89000000000004,19.305625000000003,16,1,9,0.1111111111111111,1,2,0.5,0
61,60-69,F,77000.0,2015-12-26,949,1,1,2,0.5,108.87,21.774,5,0,0,0.1111111111111111,1,2,0.5,2
30,30-39,M,48000.0,2013-08-24,1803,2,4,4,0.5,53.77,2.83,19,3,7,0.4285714285714285,1,3,0.3333333333333333,1
67,60-69,F,66000.0,2017-05-24,434,2,3,5,0.4,68.21,3.789444444444444,18,2,5,0.4,2,4,0.5,0
54,50-59,M,90000.0,2017-07-02,395,5,6,6,0.8333333333333334,183.2,22.9,8,4,11,0.3636363636363636,2,6,0.3333333333333333,0
29,20-29,M,54000.0,2016-09-21,679,1,1,1,1.0,111.92000000000002,13.990000000000002,8,1,3,0.3333333333333333,0,0,0.0,3
54,50-59,F,91000.0,2015-12-08,967,4,3,4,1.0,169.73000000000002,24.24714285714285,7,1,3,0.3333333333333333,2,8,0.25,0
33,30-39,F,52000.0,2017-05-25,433,1,2,3,0.3333333333333333,113.64,11.364,10,0,0,0.3333333333333333,1,3,0.3333333333333333,0
40,40-49,M,34000.0,2016-10-09,661,2,5,5,0.4,42.92999999999999,2.862,15,2,7,0.2857142857142857,2,5,0.4,2
68,60-69,F,87000.0,2016-11-29,610,2,1,5,0.4,82.06,20.515,4,2,4,0.5,1,4,0.25,0
40,40-49,M,33000.0,2015-05-28,1161,2,3,4,0.5,87.94000000000001,6.764615384615386,13,1,3,0.3333333333333333,2,5,0.4,1
76,70-79,F,68000.0,2017-08-08,358,0,3,4,0.0,11.08,2.77,4,2,4,0.5,1,1,1.0,2
47,40-49,F,88000.0,2014-09-13,1418,2,4,4,0.5,107.36,26.84,4,1,3,0.3333333333333333,2,5,0.4,0
64,60-69,F,85000.0,2018-04-14,109,3,4,4,0.75,71.06,17.765,4,2,6,0.3333333333333333,1,3,0.3333333333333333,0
51,50-59,F,61000.0,2017-10-26,279,1,3,4,0.25,14.55,2.0785714285714287,7,1,2,0.5,3,6,0.5,0
65,60-69,F,73000.0,2017-11-13,261,1,3,3,0.3333333333333333,124.48,17.782857142857143,7,2,5,0.4,0,0,0.0,3
37,30-39,M,86000.0,2016-04-19,834,4,5,5,0.8,175.08999999999995,25.01285714285714,7,3,9,0.3333333333333333,1,3,0.3333333333333333,0
53,50-59,M,89000.0,2016-08-17,714,4,2,4,1.0,250.61,25.061,10,2,5,0.4,2,5,0.4,0
48,40-49,M,98000.0,2017-12-01,243,1,4,4,0.25,72.59,24.19666666666667,3,2,5,0.4,1,2,0.5,1
66,60-69,F,90000.0,2017-06-25,402,5,3,6,0.8333333333333334,164.38,20.5475,8,2,7,0.2857142857142857,2,5,0.4,0
72,70-79,M,73000.0,2018-01-18,195,1,4,4,0.25,31.82,15.91,2,1,3,0.3333333333333333,1,2,0.5,1
71,70-79,M,78000.0,2016-08-15,716,3,2,4,0.75,150.21,21.458571428571428,7,0,0,0.3333333333333333,2,8,0.25,0
64,60-69,O,65000.0,2017-12-09,235,1,2,2,0.5,78.57,15.714,5,1,2,0.5,1,3,0.3333333333333333,0
55,50-59,M,70000.0,2017-10-11,294,1,5,5,0.2,25.25,12.625,2,3,7,0.4285714285714285,0,0,0.0,3
21,20-29,F,69000.0,2016-09-05,695,1,1,1,1.0,770.67,59.28230769230769,13,1,3,0.3333333333333333,0,0,0.0,0
40,40-49,M,32000.0,2018-06-29,33,2,2,4,0.5,29.94,4.99,6,1,2,0.5,3,6,0.5,0
72,70-79,M,31000.0,2013-09-06,1790,1,4,6,0.1666666666666666,51.45,3.43,15,2,4,0.5,2,4,0.5,1
58,50-59,M,93000.0,2015-12-18,957,4,6,6,0.6666666666666666,247.44000000000003,24.744000000000003,10,1,3,0.3333333333333333,3,11,0.2727272727272727,0
24,20-29,M,73000.0,2016-11-20,619,2,3,4,0.5,65.97,4.398,15,2,4,0.5,1,3,0.3333333333333333,2
56,50-59,F,110000.0,2016-04-07,846,4,3,5,0.8,143.30999999999997,23.884999999999994,6,1,1,1.0,3,11,0.2727272727272727,2
59,50-59,M,85000.0,2016-05-24,799,4,2,6,0.6666666666666666,94.32,23.58,4,2,5,0.4,2,7,0.2857142857142857,1
60,60-69,M,86000.0,2017-08-15,351,3,4,5,0.6,147.52,21.074285714285715,7,1,3,0.3333333333333333,3,7,0.4285714285714285,1
65,60-69,F,68000.0,2016-01-27,917,3,2,4,0.75,238.74,17.052857142857142,14,1,6,0.1666666666666666,1,2,0.5,0
74,70-79,M,85000.0,2017-02-17,530,5,4,6,0.8333333333333334,248.41,24.841,10,2,11,0.1818181818181818,1,3,0.3333333333333333,0
46,40-49,M,39000.0,2013-09-12,1784,1,3,4,0.25,27.860000000000003,1.99,14,1,2,0.5,2,5,0.4,1
52,50-59,F,92000.0,2017-11-06,268,0,2,3,0.0,85.56,28.52,3,1,2,0.5,1,1,1.0,2
74,70-79,M,35000.0,2018-03-22,132,0,1,6,0.0,0.0,,0,1,1,1.0,1,2,0.5,2
46,40-49,M,38000.0,2018-03-15,139,0,5,5,0.0,2.94,1.47,2,3,10,0.3,0,0,0.0,3
33,30-39,M,63000.0,2015-04-28,1191,2,3,5,0.4,161.78,14.707272727272729,11,3,7,0.4285714285714285,1,1,1.0,2
80,80+,F,38000.0,2016-09-12,688,3,4,5,0.6,121.08,9.313846153846155,13,3,11,0.2727272727272727,0,0,0.0,0
49,40-49,M,47000.0,2017-09-09,326,0,3,4,0.0,28.340000000000003,4.048571428571429,7,1,4,0.25,1,2,0.5,2
41,40-49,F,67000.0,2017-12-22,222,0,3,4,0.0,29.8,14.9,2,3,5,0.6,1,2,0.5,2
67,60-69,M,108000.0,2016-06-01,791,4,1,5,0.8,161.44,26.906666666666663,6,1,2,0.5,3,7,0.4285714285714285,0
74,70-79,M,70000.0,2016-12-20,589,5,5,6,0.8333333333333334,128.22,18.31714285714286,7,2,11,0.1818181818181818,1,3,0.3333333333333333,0
88,80+,F,50000.0,2017-05-16,442,3,2,4,0.75,138.95000000000002,13.895,10,1,3,0.3333333333333333,2,5,0.4,0
50,50-59,M,61000.0,2014-11-19,1351,4,6,6,0.6666666666666666,199.19,18.108181818181816,11,0,0,0.3333333333333333,3,12,0.25,0
47,40-49,F,55000.0,2015-12-11,964,3,2,5,0.6,111.06,12.34,9,2,6,0.3333333333333333,2,4,0.5,0
66,60-69,M,40000.0,2016-02-18,895,4,4,5,0.8,97.09,8.826363636363636,11,1,3,0.3333333333333333,2,8,0.25,0
20,20-29,M,35000.0,2017-09-01,334,0,1,4,0.0,11.98,1.7114285714285715,7,2,3,0.6666666666666666,2,2,1.0,2
80,80+,M,42000.0,2013-10-29,1737,1,3,4,0.25,50.28,3.591428571428572,14,1,7,0.1428571428571428,1,1,1.0,1
58,50-59,M,77000.0,2018-03-11,143,3,5,5,0.6,44.51,22.255,2,3,8,0.375,2,5,0.4,0
48,40-49,M,91000.0,2017-10-05,300,2,4,4,0.5,38.75,19.375,2,2,7,0.2857142857142857,1,3,0.3333333333333333,1
36,30-39,M,32000.0,2014-11-08,1362,2,3,5,0.4,49.00000000000001,3.0625000000000004,16,1,3,0.3333333333333333,2,5,0.4,1
60,60-69,F,108000.0,2015-08-22,1075,2,3,5,0.4,119.29,29.8225,4,1,6,0.1666666666666666,0,0,0.0,3
77,70-79,M,75000.0,2017-08-22,344,3,2,6,0.5,63.49,21.16333333333333,3,2,5,0.4,2,5,0.4,1
76,70-79,F,55000.0,2017-09-29,306,0,2,3,0.0,6.08,2.026666666666667,3,1,4,0.25,1,1,1.0,2
27,20-29,M,34000.0,2017-05-19,439,4,4,5,0.8,100.31,8.359166666666667,12,1,3,0.3333333333333333,3,10,0.3,0
26,20-29,M,61000.0,2018-02-22,160,3,3,4,0.75,126.42,15.8025,8,2,6,0.3333333333333333,1,3,0.3333333333333333,0
28,20-29,M,36000.0,2017-10-22,283,1,1,3,0.3333333333333333,9.63,3.2099999999999995,3,2,5,0.4,0,0,0.0,3
53,50-59,M,57000.0,2014-12-15,1325,1,2,4,0.25,56.52,3.3247058823529407,17,2,3,0.6666666666666666,1,3,0.3333333333333333,1
57,50-59,F,85000.0,2017-04-26,462,3,3,4,0.75,178.58,22.3225,8,1,3,0.3333333333333333,2,7,0.2857142857142857,0
63,60-69,M,34000.0,2017-10-01,304,0,3,6,0.0,10.21,2.042,5,3,6,0.5,2,3,0.6666666666666666,2
53,50-59,O,68000.0,2017-08-28,338,3,3,3,1.0,185.93,15.494166666666668,12,1,6,0.1666666666666666,1,3,0.3333333333333333,0
65,60-69,M,58000.0,2017-12-07,237,0,1,4,0.0,4.84,1.6133333333333333,3,0,0,0.1666666666666666,3,5,0.6,2
33,30-39,M,49000.0,2016-08-21,710,0,2,5,0.0,33.129999999999995,3.0118181818181813,11,2,4,0.5,0,0,0.0,3
72,70-79,F,61000.0,2017-10-11,294,1,4,4,0.25,20.07,2.50875,8,2,4,0.5,2,5,0.4,2
18,11-19,M,51000.0,2017-10-25,280,3,5,5,0.6,212.04,13.2525,16,1,6,0.1666666666666666,1,3,0.3333333333333333,0
49,40-49,M,53000.0,2017-08-29,337,2,5,5,0.4,86.14,14.356666666666667,6,2,5,0.4,1,3,0.3333333333333333,2
42,40-49,F,46000.0,2017-07-31,366,1,2,3,0.3333333333333333,25.53,8.51,3,0,0,0.4,2,5,0.4,0
50,50-59,F,78000.0,2016-03-26,858,2,3,4,0.5,230.24,19.186666666666667,12,2,6,0.3333333333333333,0,0,0.0,3
51,50-59,M,59000.0,2017-03-04,515,4,5,5,0.8,236.22,13.895294117647058,17,1,3,0.3333333333333333,2,9,0.2222222222222222,0
19,11-19,M,39000.0,2014-08-19,1443,2,5,6,0.3333333333333333,43.91000000000001,2.7443750000000007,16,3,8,0.375,1,3,0.3333333333333333,1
46,40-49,F,96000.0,2014-08-27,1435,5,4,5,1.0,290.6,29.06,10,1,3,0.3333333333333333,2,11,0.1818181818181818,0
33,30-39,M,57000.0,2017-12-30,214,0,1,3,0.0,6.890000000000001,3.4450000000000003,2,2,3,0.6666666666666666,0,0,0.0,3
48,40-49,M,42000.0,2014-05-22,1532,1,4,6,0.1666666666666666,68.0,4.25,16,2,5,0.4,2,3,0.6666666666666666,1
57,50-59,F,95000.0,2017-08-04,362,1,2,2,0.5,125.99,25.198,5,1,2,0.5,1,3,0.3333333333333333,2
66,60-69,M,68000.0,2017-03-05,514,2,4,4,0.5,62.38999999999999,4.7992307692307685,13,1,3,0.3333333333333333,1,3,0.3333333333333333,1
60,60-69,M,63000.0,2017-07-27,370,1,4,5,0.2,52.71,13.1775,4,3,9,0.3333333333333333,1,1,1.0,2
40,40-49,M,45000.0,2016-02-10,903,3,4,5,0.6,126.22,10.518333333333334,12,1,3,0.3333333333333333,2,5,0.4,1
82,80+,F,80000.0,2018-06-19,43,0,5,5,0.0,19.42,19.42,1,2,4,0.5,0,0,0.0,3
72,70-79,M,80000.0,2016-09-09,691,5,5,5,1.0,173.76,21.72,8,1,3,0.3333333333333333,4,12,0.3333333333333333,0
46,40-49,M,32000.0,2016-11-04,635,3,4,5,0.6,162.81000000000003,7.752857142857144,21,1,3,0.3333333333333333,2,5,0.4,1
76,70-79,M,86000.0,2017-08-23,343,5,5,6,0.8333333333333334,189.12,23.64,8,1,3,0.3333333333333333,3,11,0.2727272727272727,0
52,50-59,F,93000.0,2015-06-04,1154,4,4,5,0.8,168.99,24.141428571428573,7,2,9,0.2222222222222222,1,3,0.3333333333333333,0
53,50-59,F,77000.0,2017-09-19,316,3,4,4,0.75,204.4,18.58181818181818,11,1,3,0.3333333333333333,2,6,0.3333333333333333,0
46,40-49,M,98000.0,2015-01-10,1299,3,4,5,0.6,188.2,23.525,8,1,3,0.3333333333333333,3,7,0.4285714285714285,0
62,60-69,M,73000.0,2016-03-20,864,4,4,5,0.8,156.26,19.5325,8,2,9,0.2222222222222222,1,3,0.3333333333333333,0
38,30-39,F,66000.0,2016-11-13,626,2,3,5,0.4,191.05,14.696153846153845,13,0,0,0.2222222222222222,2,6,0.3333333333333333,0
49,40-49,M,38000.0,2018-07-05,27,2,4,6,0.3333333333333333,30.39,3.798749999999999,8,1,5,0.2,2,4,0.5,1
55,50-59,M,56000.0,2018-03-02,152,6,6,6,1.0,681.4399999999999,61.949090909090906,11,1,3,0.3333333333333333,3,15,0.2,0
48,40-49,F,87000.0,2016-06-13,779,1,3,3,0.3333333333333333,49.69,24.845,2,1,2,0.5,1,3,0.3333333333333333,0
33,30-39,M,70000.0,2015-05-02,1187,3,4,5,0.6,158.68999999999997,6.899565217391303,23,3,8,0.375,1,3,0.3333333333333333,1
60,60-69,M,63000.0,2018-01-22,191,5,3,5,1.0,629.28,62.928,10,1,6,0.1666666666666666,2,7,0.2857142857142857,0
24,20-29,M,57000.0,2018-01-02,211,3,3,4,0.75,226.3,15.086666666666668,15,1,3,0.3333333333333333,2,5,0.4,0
34,30-39,F,64000.0,2017-02-28,519,3,4,5,0.6,155.18,15.518,10,2,8,0.25,0,0,0.0,0
61,60-69,F,51000.0,2016-10-26,644,4,5,5,0.8,134.18,12.19818181818182,11,1,6,0.1666666666666666,2,6,0.3333333333333333,0
30,30-39,F,58000.0,2017-09-15,320,4,3,4,1.0,223.51,14.900666666666666,15,4,11,0.3636363636363636,0,0,0.0,0
69,60-69,M,108000.0,2016-04-27,826,3,2,4,0.75,131.11,26.222,5,2,4,0.5,1,3,0.3333333333333333,1
80,80+,M,98000.0,2017-02-25,522,2,4,5,0.4,107.15,26.7875,4,1,2,0.5,2,5,0.4,1
75,70-79,F,49000.0,2016-06-28,764,1,2,3,0.3333333333333333,140.86,10.835384615384616,13,1,3,0.3333333333333333,0,0,0.0,3
63,60-69,M,30000.0,2018-01-18,195,1,2,5,0.2,16.37,2.728333333333333,6,2,7,0.2857142857142857,0,0,0.0,3
58,50-59,F,74000.0,2017-04-09,479,3,2,5,0.6,140.25,20.035714285714285,7,1,2,0.5,2,5,0.4,0
50,50-59,F,83000.0,2016-11-26,613,4,4,6,0.6666666666666666,131.91000000000005,26.382000000000005,5,2,7,0.2857142857142857,2,6,0.3333333333333333,0
38,30-39,M,37000.0,2018-03-21,133,0,4,6,0.0,18.19,2.27375,8,3,6,0.5,1,1,1.0,2
62,60-69,F,51000.0,2017-11-13,261,2,3,3,0.6666666666666666,52.43000000000001,13.107500000000002,4,2,6,0.3333333333333333,1,2,0.5,0
54,50-59,M,60000.0,2017-12-30,214,0,5,5,0.0,0.0,,0,2,6,0.3333333333333333,0,0,0.0,3
65,60-69,F,64000.0,2017-12-25,219,4,2,5,0.8,122.58,15.3225,8,2,5,0.4,2,5,0.4,0
68,60-69,M,41000.0,2018-02-11,171,1,3,4,0.25,17.88,3.576,5,1,2,0.5,2,4,0.5,2
45,40-49,F,73000.0,2015-08-05,1092,3,5,5,0.6,249.86,19.219999999999995,13,1,3,0.3333333333333333,2,6,0.3333333333333333,0
81,80+,F,84000.0,2016-05-19,804,2,4,4,0.5,107.91,21.582,5,2,8,0.25,1,2,0.5,0
26,20-29,M,34000.0,2018-02-02,180,1,1,4,0.25,12.78,3.1950000000000003,4,2,4,0.5,1,1,1.0,2
66,60-69,F,56000.0,2014-11-26,1344,3,3,4,0.75,75.26,4.181111111111111,18,1,3,0.3333333333333333,2,5,0.4,0
58,50-59,M,79000.0,2016-03-16,868,5,5,5,1.0,261.71,20.13153846153846,13,1,3,0.3333333333333333,3,12,0.25,0
52,50-59,M,47000.0,2017-10-20,285,5,6,6,0.8333333333333334,213.39,13.336874999999996,16,3,9,0.3333333333333333,2,6,0.3333333333333333,0
49,40-49,F,85000.0,2017-12-10,234,1,3,5,0.2,56.64,18.88,3,2,5,0.4,1,2,0.5,2
25,20-29,F,32000.0,2014-11-23,1347,1,2,2,0.5,47.67999999999999,2.9799999999999995,16,1,2,0.5,1,3,0.3333333333333333,1
75,70-79,M,85000.0,2017-09-23,312,3,1,4,0.75,156.37,26.061666666666667,6,0,0,0.5,3,7,0.4285714285714285,1
32,30-39,M,71000.0,2018-02-20,162,3,5,5,0.6,47.07,5.23,9,2,6,0.3333333333333333,2,7,0.2857142857142857,1
61,60-69,M,57000.0,2016-08-05,726,4,4,5,0.8,76.14,4.478823529411764,17,0,0,0.3333333333333333,2,11,0.1818181818181818,0
47,40-49,M,69000.0,2018-07-20,12,0,3,4,0.0,9.3,2.325,4,1,4,0.25,2,3,0.6666666666666666,2
24,20-29,F,40000.0,2015-10-10,1026,2,4,5,0.4,42.98,3.07,14,0,0,0.25,2,6,0.3333333333333333,0
72,70-79,M,94000.0,2016-11-03,636,3,3,5,0.6,250.76000000000005,25.076000000000004,10,1,6,0.1666666666666666,1,2,0.5,1
